Order ID,Order Date,Product,Category,Region,Quantity,Price,Sales
12188,2023-06-09 05:53:26.801360274,Laptop,Accessories,South,1,33586,33586
12189,2023-06-09 07:38:17.979595920,Headphones,Electronics,South,2,59998,119996
12190,2023-06-09 09:23:09.157831568,Keyboard,Electronics,West,4,6830,27320
12191,2023-06-09 11:08:00.336067214,Headphones,Electronics,North,5,31608,158040
12192,2023-06-09 12:52:51.514302862,Webcam,Electronics,North,2,38329,76658
12193,2023-06-09 14:37:42.692538508,Headphones,Electronics,West,3,48287,144861
12194,2023-06-09 16:22:33.870774156,Headphones,Electronics,East,5,25511,127555
12195,2023-06-09 18:07:25.049009802,Laptop,Accessories,South,5,34427,172135
12196,2023-06-09 19:52:16.227245450,Headphones,Accessories,East,4,19506,78024
12197,2023-06-09 21:37:07.405481098,Laptop,Electronics,North,5,29395,146975
12198,2023-06-09 23:21:58.583716744,Mouse,Accessories,North,4,45303,181212
12199,2023-06-10 01:06:49.761952392,Keyboard,Accessories,East,2,47770,95540
12200,2023-06-10 02:51:40.940188038,Laptop,Electronics,North,3,28126,84378
12201,2023-06-10 04:36:32.118423686,Webcam,Electronics,South,3,30466,91398
12202,2023-06-10 06:21:23.296659332,Mouse,Accessories,West,5,18970,94850
12203,2023-06-10 08:06:14.474894980,Laptop,Electronics,East,5,5682,28410
12204,2023-06-10 09:51:05.653130628,Laptop,Accessories,South,2,56951,113902
12205,2023-06-10 11:35:56.831366274,Keyboard,Electronics,South,4,49470,197880
12206,2023-06-10 13:20:48.009601922,Webcam,Accessories,North,3,11939,35817
12207,2023-06-10 15:05:39.187837568,Monitor,Accessories,South,4,9826,39304
12208,2023-06-10 16:50:30.366073216,Monitor,Accessories,East,2,24371,48742
12209,2023-06-10 18:35:21.544308862,Laptop,Accessories,South,3,30946,92838
12210,2023-06-10 20:20:12.722544510,Headphones,Electronics,West,3,25359,76077
12211,2023-06-10 22:05:03.900780158,Webcam,Electronics,South,1,20266,20266
12212,2023-06-10 23:49:55.079015804,Mouse,Accessories,South,2,39017,78034
12213,2023-06-11 01:34:46.257251452,Headphones,Accessories,West,2,20195,40390
12214,2023-06-11 03:19:37.435487098,Headphones,Electronics,South,1,46413,46413
12215,2023-06-11 05:04:28.613722746,Webcam,Electronics,South,4,28315,113260
12216,2023-06-11 06:49:19.791958392,Laptop,Accessories,North,1,55679,55679
12217,2023-06-11 08:34:10.970194040,Laptop,Accessories,East,2,19268,38536
12218,2023-06-11 10:19:02.148429686,Laptop,Accessories,North,4,10710,42840
12219,2023-06-11 12:03:53.326665334,Laptop,Accessories,East,3,42581,127743
12220,2023-06-11 13:48:44.504900982,Monitor,Accessories,West,1,46537,46537
12221,2023-06-11 15:33:35.683136628,Laptop,Electronics,West,4,15161,60644
12222,2023-06-11 17:18:26.861372276,Monitor,Accessories,West,4,32821,131284
12223,2023-06-11 19:03:18.039607922,Monitor,Electronics,East,4,55225,220900
12224,2023-06-11 20:48:09.217843570,Laptop,Electronics,East,1,10729,10729
12225,2023-06-11 22:33:00.396079216,Keyboard,Electronics,East,3,49448,148344
12226,2023-06-12 00:17:51.574314864,Mouse,Accessories,West,4,49915,199660
12227,2023-06-12 02:02:42.752550512,Headphones,Electronics,East,1,27913,27913
12228,2023-06-12 03:47:33.930786158,Monitor,Electronics,South,2,55568,111136
12229,2023-06-12 05:32:25.109021806,Webcam,Electronics,North,1,23184,23184
12230,2023-06-12 07:17:16.287257452,Webcam,Electronics,West,1,24279,24279
12231,2023-06-12 09:02:07.465493100,Mouse,Accessories,North,1,27570,27570
12232,2023-06-12 10:46:58.643728746,Webcam,Accessories,South,4,44030,176120
12233,2023-06-12 12:31:49.821964394,Keyboard,Electronics,East,1,56467,56467
12234,2023-06-12 14:16:41.000200042,Webcam,Electronics,North,2,55082,110164
12235,2023-06-12 16:01:32.178435688,Headphones,Accessories,South,4,36133,144532
12236,2023-06-12 17:46:23.356671336,Headphones,Accessories,South,2,14195,28390
12237,2023-06-12 19:31:14.534906982,Monitor,Accessories,North,5,44805,224025
12238,2023-06-12 21:16:05.713142630,Laptop,Electronics,West,1,44998,44998
12239,2023-06-12 23:00:56.891378276,Keyboard,Accessories,North,4,18238,72952
12240,2023-06-13 00:45:48.069613924,Monitor,Electronics,West,4,16552,66208
12241,2023-06-13 02:30:39.247849570,Keyboard,Electronics,East,1,3728,3728
12242,2023-06-13 04:15:30.426085218,Laptop,Accessories,West,3,51067,153201
12243,2023-06-13 06:00:21.604320866,Webcam,Electronics,East,3,49245,147735
12244,2023-06-13 07:45:12.782556512,Webcam,Accessories,North,2,24557,49114
12245,2023-06-13 09:30:03.960792160,Laptop,Electronics,East,1,5938,5938
12246,2023-06-13 11:14:55.139027806,Monitor,Accessories,South,1,32202,32202
12247,2023-06-13 12:59:46.317263454,Laptop,Electronics,East,5,1131,5655
12248,2023-06-13 14:44:37.495499100,Mouse,Electronics,West,3,26692,80076
12249,2023-06-13 16:29:28.673734748,Headphones,Accessories,West,3,20977,62931
12250,2023-06-13 18:14:19.851970396,Monitor,Accessories,West,1,59204,59204
12251,2023-06-13 19:59:11.030206042,Keyboard,Accessories,East,2,34061,68122
12252,2023-06-13 21:44:02.208441690,Mouse,Accessories,West,1,28264,28264
12253,2023-06-13 23:28:53.386677336,Monitor,Electronics,West,2,26575,53150
12254,2023-06-14 01:13:44.564912984,Laptop,Accessories,South,3,15727,47181
12255,2023-06-14 02:58:35.743148630,Laptop,Accessories,East,5,11488,57440
12256,2023-06-14 04:43:26.921384278,Laptop,Electronics,South,4,21069,84276
12257,2023-06-14 06:28:18.099619926,Laptop,Accessories,West,3,25400,76200
12258,2023-06-14 08:13:09.277855572,Keyboard,Accessories,West,2,25146,50292
12259,2023-06-14 09:58:00.456091220,Mouse,Electronics,West,1,7846,7846
12260,2023-06-14 11:42:51.634326866,Webcam,Accessories,East,3,41352,124056
12261,2023-06-14 13:27:42.812562514,Headphones,Accessories,North,5,24694,123470
12262,2023-06-14 15:12:33.990798160,Keyboard,Accessories,West,2,22740,45480
12263,2023-06-14 16:57:25.169033808,Keyboard,Accessories,West,1,50438,50438
12264,2023-06-14 18:42:16.347269454,Webcam,Accessories,West,4,31996,127984
12265,2023-06-14 20:27:07.525505102,Webcam,Accessories,West,2,33125,66250
12266,2023-06-14 22:11:58.703740750,Headphones,Electronics,East,1,42409,42409
12267,2023-06-14 23:56:49.881976396,Headphones,Accessories,North,4,45200,180800
12268,2023-06-15 01:41:41.060212044,Webcam,Electronics,North,1,23970,23970
12269,2023-06-15 03:26:32.238447690,Laptop,Electronics,North,4,11895,47580
12270,2023-06-15 05:11:23.416683338,Keyboard,Electronics,West,4,39071,156284
12271,2023-06-15 06:56:14.594918984,Monitor,Electronics,West,4,53268,213072
12272,2023-06-15 08:41:05.773154632,Headphones,Accessories,North,1,23258,23258
12273,2023-06-15 10:25:56.951390280,Headphones,Accessories,North,4,24354,97416
12274,2023-06-15 12:10:48.129625926,Webcam,Accessories,West,2,31641,63282
12275,2023-06-15 13:55:39.307861574,Mouse,Electronics,West,5,58300,291500
12276,2023-06-15 15:40:30.486097220,Monitor,Accessories,South,5,9444,47220
12277,2023-06-15 17:25:21.664332868,Monitor,Accessories,South,4,10611,42444
12278,2023-06-15 19:10:12.842568514,Headphones,Accessories,South,5,11528,57640
12279,2023-06-15 20:55:04.020804162,Laptop,Electronics,North,5,51387,256935
12280,2023-06-15 22:39:55.199039810,Mouse,Electronics,East,4,1999,7996
12281,2023-06-16 00:24:46.377275456,Monitor,Accessories,West,4,4760,19040
12282,2023-06-16 02:09:37.555511104,Headphones,Electronics,South,2,37884,75768
12283,2023-06-16 03:54:28.733746750,Monitor,Electronics,East,3,38179,114537
12284,2023-06-16 05:39:19.911982398,Mouse,Accessories,West,1,22941,22941
12285,2023-06-16 07:24:11.090218044,Mouse,Electronics,East,4,27022,108088
12286,2023-06-16 09:09:02.268453692,Keyboard,Electronics,North,4,55504,222016
12287,2023-06-16 10:53:53.446689338,Webcam,Accessories,North,5,44130,220650
12288,2023-06-16 12:38:44.624924986,Webcam,Electronics,North,2,44881,89762
12289,2023-06-16 14:23:35.803160634,Headphones,Electronics,South,5,37451,187255
12290,2023-06-16 16:08:26.981396280,Mouse,Electronics,West,4,52413,209652
12291,2023-06-16 17:53:18.159631928,Keyboard,Electronics,North,4,27521,110084
12292,2023-06-16 19:38:09.337867574,Keyboard,Electronics,South,5,48750,243750
12293,2023-06-16 21:23:00.516103222,Monitor,Electronics,South,4,30639,122556
12294,2023-06-16 23:07:51.694338868,Monitor,Electronics,South,3,35621,106863
12295,2023-06-17 00:52:42.872574516,Keyboard,Electronics,South,1,32449,32449
12296,2023-06-17 02:37:34.050810164,Monitor,Accessories,North,1,58943,58943
12297,2023-06-17 04:22:25.229045810,Mouse,Accessories,South,1,14079,14079
12298,2023-06-17 06:07:16.407281458,Laptop,Accessories,North,3,7895,23685
12299,2023-06-17 07:52:07.585517104,Mouse,Accessories,North,4,28979,115916
12300,2023-06-17 09:36:58.763752752,Keyboard,Electronics,South,5,53142,265710
12301,2023-06-17 11:21:49.941988398,Keyboard,Accessories,North,2,46703,93406
12302,2023-06-17 13:06:41.120224046,Mouse,Accessories,West,4,13552,54208
12303,2023-06-17 14:51:32.298459692,Monitor,Electronics,West,3,28394,85182
12304,2023-06-17 16:36:23.476695340,Monitor,Electronics,East,3,49821,149463
12305,2023-06-17 18:21:14.654930988,Webcam,Electronics,West,1,33276,33276
12306,2023-06-17 20:06:05.833166634,Keyboard,Electronics,North,4,34630,138520
12307,2023-06-17 21:50:57.011402282,Headphones,Electronics,North,1,5527,5527
12308,2023-06-17 23:35:48.189637928,Webcam,Accessories,West,2,13247,26494
12309,2023-06-18 01:20:39.367873576,Monitor,Electronics,South,1,18603,18603
12310,2023-06-18 03:05:30.546109222,Mouse,Accessories,South,2,37563,75126
12311,2023-06-18 04:50:21.724344870,Monitor,Accessories,North,3,46564,139692
12312,2023-06-18 06:35:12.902580518,Mouse,Electronics,South,1,46502,46502
12313,2023-06-18 08:20:04.080816164,Webcam,Accessories,East,1,1527,1527
12314,2023-06-18 10:04:55.259051812,Keyboard,Accessories,East,5,57521,287605
12315,2023-06-18 11:49:46.437287458,Monitor,Electronics,West,3,3922,11766
12316,2023-06-18 13:34:37.615523106,Mouse,Accessories,West,5,6849,34245
12317,2023-06-18 15:19:28.793758752,Keyboard,Accessories,South,2,31300,62600
12318,2023-06-18 17:04:19.971994400,Headphones,Accessories,North,2,28780,57560
12319,2023-06-18 18:49:11.150230048,Mouse,Electronics,West,3,51314,153942
12320,2023-06-18 20:34:02.328465694,Webcam,Electronics,East,2,46724,93448
12321,2023-06-18 22:18:53.506701342,Headphones,Electronics,West,3,29140,87420
12322,2023-06-19 00:03:44.684936988,Headphones,Accessories,West,2,18230,36460
12323,2023-06-19 01:48:35.863172636,Laptop,Electronics,East,4,27693,110772
12324,2023-06-19 03:33:27.041408282,Monitor,Accessories,North,1,7959,7959
12325,2023-06-19 05:18:18.219643930,Mouse,Electronics,West,4,36854,147416
12326,2023-06-19 07:03:09.397879576,Headphones,Accessories,West,3,43730,131190
12327,2023-06-19 08:48:00.576115224,Laptop,Electronics,West,3,20667,62001
12328,2023-06-19 10:32:51.754350872,Webcam,Electronics,South,4,27401,109604
12329,2023-06-19 12:17:42.932586518,Keyboard,Accessories,West,1,49187,49187
12330,2023-06-19 14:02:34.110822166,Mouse,Electronics,East,1,4323,4323
12331,2023-06-19 15:47:25.289057812,Headphones,Accessories,North,5,1445,7225
12332,2023-06-19 17:32:16.467293460,Monitor,Electronics,North,2,18409,36818
12333,2023-06-19 19:17:07.645529106,Laptop,Electronics,East,5,10963,54815
12334,2023-06-19 21:01:58.823764754,Headphones,Accessories,South,1,51511,51511
12335,2023-06-19 22:46:50.002000402,Monitor,Accessories,East,4,58362,233448
12336,2023-06-20 00:31:41.180236048,Headphones,Accessories,North,2,56265,112530
12337,2023-06-20 02:16:32.358471696,Mouse,Electronics,East,4,58904,235616
12338,2023-06-20 04:01:23.536707342,Mouse,Accessories,South,5,16437,82185
12339,2023-06-20 05:46:14.714942990,Mouse,Electronics,North,3,17855,53565
12340,2023-06-20 07:31:05.893178636,Webcam,Accessories,South,4,17411,69644
12341,2023-06-20 09:15:57.071414284,Webcam,Accessories,East,5,58903,294515
12342,2023-06-20 11:00:48.249649932,Laptop,Accessories,West,5,11847,59235
12343,2023-06-20 12:45:39.427885578,Mouse,Accessories,East,5,4236,21180
12344,2023-06-20 14:30:30.606121226,Monitor,Accessories,South,3,59288,177864
12345,2023-06-20 16:15:21.784356872,Headphones,Accessories,East,3,54100,162300
12346,2023-06-20 18:00:12.962592520,Keyboard,Electronics,West,3,14487,43461
12347,2023-06-20 19:45:04.140828166,Monitor,Accessories,South,2,12848,25696
12348,2023-06-20 21:29:55.319063814,Webcam,Electronics,East,3,14155,42465
12349,2023-06-20 23:14:46.497299460,Webcam,Accessories,South,3,12255,36765
12350,2023-06-21 00:59:37.675535108,Monitor,Accessories,South,3,56324,168972
12351,2023-06-21 02:44:28.853770756,Webcam,Accessories,North,4,2979,11916
12352,2023-06-21 04:29:20.032006402,Mouse,Electronics,North,3,22305,66915
12353,2023-06-21 06:14:11.210242050,Laptop,Electronics,South,2,10007,20014
12354,2023-06-21 07:59:02.388477696,Headphones,Accessories,East,5,36094,180470
12355,2023-06-21 09:43:53.566713344,Laptop,Electronics,East,4,36098,144392
12356,2023-06-21 11:28:44.744948990,Headphones,Accessories,East,1,25030,25030
12357,2023-06-21 13:13:35.923184638,Headphones,Accessories,West,3,34770,104310
12358,2023-06-21 14:58:27.101420286,Laptop,Electronics,South,5,10734,53670
12359,2023-06-21 16:43:18.279655932,Monitor,Electronics,South,5,7448,37240
12360,2023-06-21 18:28:09.457891580,Headphones,Electronics,West,4,40605,162420
12361,2023-06-21 20:13:00.636127226,Laptop,Electronics,South,1,13396,13396
12362,2023-06-21 21:57:51.814362874,Headphones,Accessories,South,2,56619,113238
12363,2023-06-21 23:42:42.992598520,Keyboard,Electronics,West,5,59573,297865
12364,2023-06-22 01:27:34.170834168,Monitor,Electronics,North,5,28881,144405
12365,2023-06-22 03:12:25.349069816,Mouse,Accessories,South,5,32177,160885
12366,2023-06-22 04:57:16.527305462,Headphones,Electronics,West,5,41122,205610
12367,2023-06-22 06:42:07.705541110,Keyboard,Electronics,East,4,48019,192076
12368,2023-06-22 08:26:58.883776756,Mouse,Electronics,North,1,36297,36297
12369,2023-06-22 10:11:50.062012404,Mouse,Electronics,East,5,46977,234885
12370,2023-06-22 11:56:41.240248050,Headphones,Accessories,South,2,51582,103164
12371,2023-06-22 13:41:32.418483698,Laptop,Accessories,North,2,37680,75360
12372,2023-06-22 15:26:23.596719344,Headphones,Electronics,West,3,18916,56748
12373,2023-06-22 17:11:14.774954992,Keyboard,Electronics,South,5,52044,260220
12374,2023-06-22 18:56:05.953190640,Mouse,Accessories,West,5,32239,161195
12375,2023-06-22 20:40:57.131426286,Headphones,Electronics,North,5,45084,225420
12376,2023-06-22 22:25:48.309661934,Laptop,Electronics,East,5,35189,175945
12377,2023-06-23 00:10:39.487897580,Headphones,Electronics,South,5,14510,72550
12378,2023-06-23 01:55:30.666133228,Monitor,Electronics,South,2,25966,51932
12379,2023-06-23 03:40:21.844368874,Laptop,Electronics,West,1,23152,23152
12380,2023-06-23 05:25:13.022604522,Keyboard,Electronics,North,1,20202,20202
12381,2023-06-23 07:10:04.200840170,Mouse,Electronics,West,3,27445,82335
12382,2023-06-23 08:54:55.379075816,Headphones,Electronics,North,2,12152,24304
12383,2023-06-23 10:39:46.557311464,Laptop,Electronics,South,5,6617,33085
12384,2023-06-23 12:24:37.735547110,Monitor,Accessories,North,1,2195,2195
12385,2023-06-23 14:09:28.913782758,Laptop,Accessories,South,4,39997,159988
12386,2023-06-23 15:54:20.092018404,Webcam,Accessories,North,4,26433,105732
12387,2023-06-23 17:39:11.270254052,Monitor,Electronics,East,4,6305,25220
12388,2023-06-23 19:24:02.448489700,Keyboard,Electronics,North,5,59860,299300
12389,2023-06-23 21:08:53.626725346,Mouse,Accessories,East,5,9077,45385
12390,2023-06-23 22:53:44.804960994,Keyboard,Electronics,North,3,49648,148944
12391,2023-06-24 00:38:35.983196640,Headphones,Accessories,North,3,32385,97155
12392,2023-06-24 02:23:27.161432288,Laptop,Electronics,West,3,43113,129339
12393,2023-06-24 04:08:18.339667934,Webcam,Accessories,West,4,50994,203976
12394,2023-06-24 05:53:09.517903582,Monitor,Accessories,South,5,38968,194840
12395,2023-06-24 07:38:00.696139228,Monitor,Accessories,West,4,56073,224292
12396,2023-06-24 09:22:51.874374876,Laptop,Electronics,North,3,43642,130926
12397,2023-06-24 11:07:43.052610524,Webcam,Accessories,West,5,34062,170310
12398,2023-06-24 12:52:34.230846170,Laptop,Electronics,North,2,7097,14194
12399,2023-06-24 14:37:25.409081818,Headphones,Electronics,East,1,40180,40180
12400,2023-06-24 16:22:16.587317464,Keyboard,Electronics,North,1,42604,42604
12401,2023-06-24 18:07:07.765553112,Monitor,Electronics,South,3,45593,136779
12402,2023-06-24 19:51:58.943788758,Headphones,Electronics,East,4,7678,30712
12403,2023-06-24 21:36:50.122024406,Keyboard,Electronics,South,2,33121,66242
12404,2023-06-24 23:21:41.300260054,Headphones,Electronics,South,5,49503,247515
12405,2023-06-25 01:06:32.478495700,Webcam,Accessories,South,4,22404,89616
12406,2023-06-25 02:51:23.656731348,Monitor,Accessories,West,3,6743,20229
12407,2023-06-25 04:36:14.834966994,Laptop,Accessories,South,4,17494,69976
12408,2023-06-25 06:21:06.013202642,Laptop,Electronics,East,3,42543,127629
12409,2023-06-25 08:05:57.191438288,Keyboard,Electronics,North,1,45185,45185
12410,2023-06-25 09:50:48.369673936,Mouse,Electronics,South,1,10678,10678
12411,2023-06-25 11:35:39.547909584,Webcam,Electronics,East,4,38632,154528
12412,2023-06-25 13:20:30.726145230,Keyboard,Accessories,South,2,47235,94470
12413,2023-06-25 15:05:21.904380878,Mouse,Electronics,North,5,2648,13240
12414,2023-06-25 16:50:13.082616524,Headphones,Accessories,East,3,16677,50031
12415,2023-06-25 18:35:04.260852172,Webcam,Electronics,East,5,49686,248430
12416,2023-06-25 20:19:55.439087818,Headphones,Accessories,North,1,23765,23765
12417,2023-06-25 22:04:46.617323466,Monitor,Electronics,East,2,3381,6762
12418,2023-06-25 23:49:37.795559112,Webcam,Accessories,North,2,17489,34978
12419,2023-06-26 01:34:28.973794760,Mouse,Electronics,East,5,12745,63725
12420,2023-06-26 03:19:20.152030408,Monitor,Accessories,East,1,6818,6818
12421,2023-06-26 05:04:11.330266054,Laptop,Electronics,North,5,43654,218270
12422,2023-06-26 06:49:02.508501702,Mouse,Accessories,North,4,34149,136596
12423,2023-06-26 08:33:53.686737348,Keyboard,Accessories,East,2,28312,56624
12424,2023-06-26 10:18:44.864972996,Laptop,Electronics,East,2,38124,76248
12425,2023-06-26 12:03:36.043208642,Laptop,Accessories,North,4,39686,158744
12426,2023-06-26 13:48:27.221444290,Keyboard,Electronics,West,1,2316,2316
12427,2023-06-26 15:33:18.399679938,Webcam,Electronics,North,2,6454,12908
12428,2023-06-26 17:18:09.577915584,Laptop,Electronics,East,3,14107,42321
12429,2023-06-26 19:03:00.756151232,Mouse,Accessories,East,3,5074,15222
12430,2023-06-26 20:47:51.934386878,Monitor,Accessories,East,1,22188,22188
12431,2023-06-26 22:32:43.112622526,Laptop,Electronics,North,4,48579,194316
12432,2023-06-27 00:17:34.290858172,Mouse,Electronics,East,5,32968,164840
12433,2023-06-27 02:02:25.469093820,Headphones,Accessories,West,1,51058,51058
12434,2023-06-27 03:47:16.647329468,Mouse,Accessories,South,5,41389,206945
12435,2023-06-27 05:32:07.825565114,Monitor,Accessories,West,1,50814,50814
12436,2023-06-27 07:16:59.003800762,Mouse,Electronics,North,3,24102,72306
12437,2023-06-27 09:01:50.182036408,Keyboard,Electronics,East,4,49894,199576
12438,2023-06-27 10:46:41.360272056,Monitor,Electronics,North,3,42422,127266
12439,2023-06-27 12:31:32.538507702,Webcam,Electronics,South,4,32957,131828
12440,2023-06-27 14:16:23.716743350,Headphones,Electronics,North,5,13872,69360
12441,2023-06-27 16:01:14.894978996,Keyboard,Accessories,East,1,51094,51094
12442,2023-06-27 17:46:06.073214644,Webcam,Electronics,South,2,48719,97438
12443,2023-06-27 19:30:57.251450292,Mouse,Accessories,South,2,9349,18698
12444,2023-06-27 21:15:48.429685938,Monitor,Accessories,East,4,56567,226268
12445,2023-06-27 23:00:39.607921586,Headphones,Electronics,East,4,20693,82772
12446,2023-06-28 00:45:30.786157232,Keyboard,Accessories,East,3,51478,154434
12447,2023-06-28 02:30:21.964392880,Webcam,Electronics,North,2,33627,67254
12448,2023-06-28 04:15:13.142628526,Webcam,Accessories,West,3,44677,134031
12449,2023-06-28 06:00:04.320864174,Headphones,Electronics,North,5,11760,58800
12450,2023-06-28 07:44:55.499099822,Mouse,Electronics,North,2,12584,25168
12451,2023-06-28 09:29:46.677335468,Headphones,Accessories,West,5,3106,15530
12452,2023-06-28 11:14:37.855571116,Webcam,Electronics,East,1,14669,14669
12453,2023-06-28 12:59:29.033806762,Laptop,Accessories,East,3,54951,164853
12454,2023-06-28 14:44:20.212042410,Keyboard,Electronics,West,4,26223,104892
12455,2023-06-28 16:29:11.390278056,Headphones,Electronics,West,2,36706,73412
12456,2023-06-28 18:14:02.568513704,Webcam,Electronics,North,3,3483,10449
12457,2023-06-28 19:58:53.746749350,Mouse,Accessories,South,4,28482,113928
12458,2023-06-28 21:43:44.924984998,Webcam,Accessories,West,1,35143,35143
12459,2023-06-28 23:28:36.103220646,Mouse,Electronics,North,2,25240,50480
12460,2023-06-29 01:13:27.281456292,Headphones,Accessories,South,5,11015,55075
12461,2023-06-29 02:58:18.459691940,Mouse,Electronics,East,1,17628,17628
12462,2023-06-29 04:43:09.637927586,Monitor,Accessories,East,4,52500,210000
12463,2023-06-29 06:28:00.816163234,Monitor,Accessories,North,2,26443,52886
12464,2023-06-29 08:12:51.994398880,Monitor,Electronics,North,2,31819,63638
12465,2023-06-29 09:57:43.172634528,Laptop,Electronics,West,1,16060,16060
12466,2023-06-29 11:42:34.350870176,Headphones,Electronics,East,2,28437,56874
12467,2023-06-29 13:27:25.529105822,Webcam,Electronics,North,4,50631,202524
12468,2023-06-29 15:12:16.707341470,Webcam,Electronics,East,1,11654,11654
12469,2023-06-29 16:57:07.885577116,Laptop,Accessories,East,5,52087,260435
12470,2023-06-29 18:41:59.063812764,Mouse,Accessories,West,1,15253,15253
12471,2023-06-29 20:26:50.242048410,Laptop,Electronics,South,1,55909,55909
12472,2023-06-29 22:11:41.420284058,Mouse,Electronics,West,5,12565,62825
12473,2023-06-29 23:56:32.598519706,Mouse,Electronics,North,4,28597,114388
12474,2023-06-30 01:41:23.776755352,Keyboard,Accessories,West,3,28768,86304
12475,2023-06-30 03:26:14.954991000,Webcam,Electronics,West,3,1087,3261
12476,2023-06-30 05:11:06.133226646,Monitor,Electronics,East,5,10432,52160
12477,2023-06-30 06:55:57.311462294,Mouse,Accessories,West,4,9764,39056
12478,2023-06-30 08:40:48.489697940,Keyboard,Accessories,North,2,59157,118314
12479,2023-06-30 10:25:39.667933588,Webcam,Accessories,South,5,1178,5890
12480,2023-06-30 12:10:30.846169234,Monitor,Accessories,West,3,27301,81903
12481,2023-06-30 13:55:22.024404882,Mouse,Electronics,West,4,50314,201256
12482,2023-06-30 15:40:13.202640530,Mouse,Accessories,South,1,36408,36408
12483,2023-06-30 17:25:04.380876176,Laptop,Accessories,North,4,42965,171860
12484,2023-06-30 19:09:55.559111824,Laptop,Electronics,North,4,32913,131652
12485,2023-06-30 20:54:46.737347470,Webcam,Electronics,West,3,19732,59196
12486,2023-06-30 22:39:37.915583118,Monitor,Electronics,East,3,3421,10263
12487,2023-07-01 00:24:29.093818764,Mouse,Accessories,West,2,44715,89430
12488,2023-07-01 02:09:20.272054412,Webcam,Electronics,South,2,54450,108900
12489,2023-07-01 03:54:11.450290060,Webcam,Accessories,South,5,21526,107630
12490,2023-07-01 05:39:02.628525706,Headphones,Accessories,South,1,29317,29317
12491,2023-07-01 07:23:53.806761354,Laptop,Accessories,West,2,54655,109310
12492,2023-07-01 09:08:44.984997000,Monitor,Electronics,West,3,2217,6651
12493,2023-07-01 10:53:36.163232648,Mouse,Accessories,North,4,36242,144968
12494,2023-07-01 12:38:27.341468294,Webcam,Electronics,East,5,1929,9645
12495,2023-07-01 14:23:18.519703942,Mouse,Electronics,West,2,41726,83452
12496,2023-07-01 16:08:09.697939590,Headphones,Electronics,North,4,58660,234640
12497,2023-07-01 17:53:00.876175236,Monitor,Accessories,West,4,35270,141080
12498,2023-07-01 19:37:52.054410884,Webcam,Accessories,North,2,34188,68376
12499,2023-07-01 21:22:43.232646530,Mouse,Accessories,North,1,14580,14580
12500,2023-07-01 23:07:34.410882178,Laptop,Electronics,East,1,49608,49608
12501,2023-07-02 00:52:25.589117824,Headphones,Accessories,West,5,39598,197990
12502,2023-07-02 02:37:16.767353472,Monitor,Accessories,North,1,31431,31431
12503,2023-07-02 04:22:07.945589118,Headphones,Accessories,South,5,21742,108710
12504,2023-07-02 06:06:59.123824766,Laptop,Accessories,South,3,18833,56499
12505,2023-07-02 07:51:50.302060414,Monitor,Accessories,South,2,31885,63770
12506,2023-07-02 09:36:41.480296060,Headphones,Electronics,East,4,6811,27244
12507,2023-07-02 11:21:32.658531708,Keyboard,Electronics,North,5,9619,48095
12508,2023-07-02 13:06:23.836767354,Laptop,Electronics,East,1,25255,25255
12509,2023-07-02 14:51:15.015003002,Laptop,Electronics,West,5,25972,129860
12510,2023-07-02 16:36:06.193238648,Laptop,Accessories,West,5,14527,72635
12511,2023-07-02 18:20:57.371474296,Keyboard,Electronics,North,1,59139,59139
12512,2023-07-02 20:05:48.549709944,Keyboard,Accessories,South,1,49991,49991
12513,2023-07-02 21:50:39.727945590,Mouse,Electronics,North,2,33874,67748
12514,2023-07-02 23:35:30.906181238,Webcam,Electronics,North,4,5049,20196
12515,2023-07-03 01:20:22.084416884,Headphones,Electronics,North,2,42057,84114
12516,2023-07-03 03:05:13.262652532,Mouse,Accessories,East,2,2903,5806
12517,2023-07-03 04:50:04.440888178,Headphones,Accessories,West,1,57801,57801
12518,2023-07-03 06:34:55.619123826,Webcam,Electronics,North,1,53722,53722
12519,2023-07-03 08:19:46.797359474,Keyboard,Accessories,North,4,45261,181044
12520,2023-07-03 10:04:37.975595120,Webcam,Electronics,North,5,6376,31880
12521,2023-07-03 11:49:29.153830768,Keyboard,Electronics,East,2,1042,2084
12522,2023-07-03 13:34:20.332066414,Webcam,Electronics,East,4,23769,95076
12523,2023-07-03 15:19:11.510302062,Mouse,Accessories,East,2,2577,5154
12524,2023-07-03 17:04:02.688537708,Monitor,Electronics,North,5,13382,66910
12525,2023-07-03 18:48:53.866773356,Mouse,Electronics,South,2,23449,46898
12526,2023-07-03 20:33:45.045009002,Headphones,Electronics,South,3,39653,118959
12527,2023-07-03 22:18:36.223244650,Mouse,Accessories,South,4,29859,119436
12528,2023-07-04 00:03:27.401480298,Laptop,Electronics,West,1,9576,9576
12529,2023-07-04 01:48:18.579715944,Headphones,Accessories,North,2,46874,93748
12530,2023-07-04 03:33:09.757951592,Webcam,Electronics,South,4,12663,50652
12531,2023-07-04 05:18:00.936187238,Headphones,Accessories,South,4,37345,149380
12532,2023-07-04 07:02:52.114422886,Monitor,Electronics,South,2,53390,106780
12533,2023-07-04 08:47:43.292658532,Keyboard,Electronics,North,1,49910,49910
12534,2023-07-04 10:32:34.470894180,Webcam,Accessories,South,1,6244,6244
12535,2023-07-04 12:17:25.649129828,Headphones,Accessories,South,2,35902,71804
